"country","year","Yt","DR.2.Yt","DR.3.Yt"
"Slovenia",2027,95913231066.3022,78682256040.7739,71368451594.519
"Slovenia",2028,97527020725.2959,78437378082.2407,70455594815.2422
"Slovenia",2029,99140810384.29,78171852409.6477,69535369709.5676
"Slovenia",2030,100754600043.284,77886582884.8909,68608979909.9509
"Slovenia",2031,102368389702.278,77582445862.6775,67677565185.1553
"Slovenia",2032,103982179361.271,77260290921.7325,66742204139.3802
"Slovenia",2033,105595969020.265,76920941577.91,65803916808.3405
"Slovenia",2034,107209758679.259,76565195979.627,64863667156.0009
"Slovenia",2035,108823548338.253,76193827586.0525,63922365475.5597
"Slovenia",2036,110437337997.247,75807585828.4507,62980870698.1356
"Slovenia",2037,112051127656.241,75407196755.0816,62039992612.4985
"Slovenia",2038,113664917315.234,74993363660.0492,61100493999.0675
"Slovenia",2039,115278706974.229,74566767696.4821,60163092681.2911
"Slovenia",2040,116892496633.222,74128068474.407,59228463497.3994
"Slovenia",2041,118506286292.216,73677904643.7032,58297240195.4493
"Slovenia",2042,120120075951.21,73216894462.464,57370017254.4314
"Slovenia",2043,121733865610.204,72745636351.1374,56447351634.159
"Slovenia",2044,123347655269.197,72264709432.7717,55529764456.5329
"Slovenia",2045,124961444928.191,71774674059.7054,54617742620.6986
"Slovenia",2046,126575234587.185,71276072327.0158,53711740354.5162
"Slovenia",2047,128189024246.179,70769428573.0555,52812180704.6892
"Slovenia",2048,129802813905.173,70255249867.3754,51919456967.8043
"Slovenia",2049,131416603564.167,69734026486.3421,51033934064.4619
"Slovenia",2050,133030393223.161,69206232376.7421,50155949858.5986
"Solomon Islands",2015,1673452577.95846,1741060062.10798,1775365839.95613
"Solomon Islands",2016,1766408376.00733,1801736543.52748,1819400627.28755
"Solomon Islands",2017,1820731581.27563,1820731581.27563,1820731581.27563
"Solomon Islands",2018,1870728787.16878,1834047830.55763,1816241540.94056
"Solomon Islands",2019,1903439725.06696,1829526840.70258,1794174498.13079
"Solomon Islands",2020,1971648679.14929,1857928586.24256,1804337843.89815
"Solomon Islands",2021,2025309445.6161,1871072867.62073,1799461210.45121
"Solomon Islands",2022,2078970212.08292,1882987373.80214,1793337967.41574
"Solomon Islands",2023,2132630978.54974,1893715277.7159,1786044869.85126
"Solomon Islands",2024,2186291745.01656,1903298532.04374,1777655259.19301
"Solomon Islands",2025,2239952511.48337,1911777900.47416,1768239196.98966
"Solomon Islands",2026,2293613277.95018,1919192988.20026,1757863593.74653
"Solomon Islands",2027,2347274044.41701,1925582271.67857,1746592333.04572
"Solomon Islands",2028,2400934810.88382,1930983127.66629,1734486391.1091
"Solomon Islands",2029,2454595577.35063,1935431861.55389,1721603951.96439
"Solomon Islands",2030,2508256343.81746,1938963735.00928,1708000518.36889
"Solomon Islands",2031,2561917110.28427,1941612992.94985,1693729018.64031
"Solomon Islands",2032,2615577876.75108,1943412889.85815,1678839909.53922
"Solomon Islands",2033,2669238643.21791,1944395715.45635,1663381275.34215
"Solomon Islands",2034,2722899409.68472,1944592819.7547,1647398923.24027
"Solomon Islands",2035,2776560176.15154,1944034637.4887,1630936475.19353
"Solomon Islands",2036,2830220942.61835,1942750711.9591,1614035456.36572
"Solomon Islands",2037,2883881709.08517,1940769718.28899,1596735380.26191
"Solomon Islands",2038,2937542475.55199,1938119486.11154,1579073830.68509
"Solomon Islands",2039,2991203242.0188,1934827021.70178,1561086540.62529
"Solomon Islands",2040,3044864008.48563,1930918529.56566,1542807468.19023
"Solomon Islands",2041,3098524774.95244,1926419433.4988,1524268869.68289
"Solomon Islands",2042,3152185541.41925,1921354397.12793,1505501369.92791
"Solomon Islands",2043,3205846307.88608,1915747343.94674,1486534029.94497
"Solomon Islands",2044,3259507074.35289,1909621476.85832,1467394412.06402
"Solomon Islands",2045,3313167840.8197,1902999297.23591,1448108642.57414
"Solomon Islands",2046,3366828607.28651,1895902623.51301,1428701471.99426
"Solomon Islands",2047,3420489373.75334,1888352609.31435,1409196333.05123
"Solomon Islands",2048,3474150140.22015,1880369761.13826,1389615396.4476
"Solomon Islands",2049,3527810906.68697,1871973955.60141,1369979624.49886
"Solomon Islands",2050,3581471673.15379,1863184456.25587,1350308822.7166
"Somalia",2015,13960455929.1728,14524458348.7114,14810647695.2594
"Somalia",2016,14942556270.338,15241407395.7448,15390832958.4481
"Somalia",2017,17144460752.3275,17144460752.3275,17144460752.3275
"Somalia",2018,17496661956.4852,17153590153.4169,16987050443.1895
"Somalia",2019,17990822518.6243,17292216953.695,16958075708.0067
"Somalia",2020,19453727279.2117,18331681705.3883,17802916262.9016
"Somalia",2021,20532606716.366,18968954799.316,18242955127.4379
"Somalia",2022,21611486153.5203,19574188855.456,18642257799.6233
"Somalia",2023,22690365590.6748,20148395295.8615,19002823960.5867
"Somalia",2024,23769245027.8291,20692558196.9448,19326571363.1681
"Somalia",2025,24848124464.9834,21207634972.9968,19615338908.0399
"Somalia",2026,25927003902.1379,21694557043.4148,19870889610.137
"Somalia",2027,27005883339.2922,22154230484.0151,20094913459.1782
"Somalia",2028,28084762776.4465,22587536662.799,20289030177.9339
"Somalia",2029,29163642213.6011,22995332860.5296,20454791881.7663
"Somalia",2030,30242521650.7554,23378452876.4717,20593685642.8546
"Somalia",2031,31321401087.9097,23737707619.6392,20707135962.4038
"Somalia",2032,32400280525.0642,24073885685.8828,20796507154.0176
"Somalia",2033,33479159962.2185,24387753921.1473,20863105641.3163
"Somalia",2034,34558039399.3728,24680057971.2203,20908182172.7721
"Somalia",2035,35636918836.5273,24951522818.2836,20932933956.6353
"Somalia",2036,36715798273.6816,25202853304.5733,20938506718.726
"Somalia",2037,37794677710.8359,25434734643.4506,20925996685.7765
"Somalia",2038,38873557147.9905,25647832918.172,20896452496.9119
"Somalia",2039,39952436585.1445,25842795568.6465,20850877045.7739
"Somalia",2040,41031316022.2993,26020251866.4623,20790229255.7102
"Somalia",2041,42110195459.4536,26180813378.4471,20715425790.356
"Somalia",2042,43189074896.6079,26325074419.0405,20627342701.8788
"Somalia",2043,44267954333.7622,26453612491.7296,20526817019.054
"Somalia",2044,45346833770.9165,26566988719.8077,20414648277.2857
"Somalia",2045,46425713208.0708,26665748266.7032,20291599992.6049
"Somalia",2046,47504592645.2256,26750420746.1238,20158401081.6105
"Somalia",2047,48583472082.3799,26821520622.2502,20015747229.2512
"Somalia",2048,49662351519.5342,26879547600.2178,19864302206.2842
"Somalia",2049,50741230956.6885,26924987007.1069,19704699138.1792
"Somalia",2050,51820110393.8428,26958310163.6681,19537541727.1796
"South Africa",2015,676088145046.244,703402106106.112,717261913079.56
"South Africa",2016,680581104417.304,694192726505.65,700998537549.823
"South Africa",2017,688461872570.549,688461872570.549,688461872570.549
"South Africa",2018,699179735796.974,685470329212.72,678815277472.79
"South Africa",2019,700997152676.62,673776578889.485,660757048427.392
"South Africa",2020,719850320766.512,678331034789.138,658765017032.17
"South Africa",2021,729872887667.344,674289728852.24,648482607317.258
"South Africa",2022,739895454568.176,670146109255.508,638240318636.423
"South Africa",2023,749918021469.004,665905742050.166,628044536783.646
"South Africa",2024,759940588369.836,661574014347.207,617901241528.787
"South Africa",2025,769963155270.668,657156139194.672,607816024852.16
"South Africa",2026,779985722171.5,652657160332.491,597794108461.365
"South Africa",2027,790008289072.332,648081956827.768,587840360616.695
"South Africa",2028,800030855973.164,643435247593.382,577959312290.533
"South Africa",2029,810053422873.992,638721595792.704,568155172685.268
"South Africa",2030,820075989774.824,633945413133.158,558431844133.398
"South Africa",2031,830098556675.656,629110964051.266,548792936402.612
"South Africa",2032,840121123576.488,624222369791.835,539241780427.923
"South Africa",2033,850143690477.32,619283612383.773,529781441492.043
"South Africa",2034,860166257378.148,614298538515.051,520414731874.525
"South Africa",2035,870188824278.98,609270863309.241,511144222989.425
"South Africa",2036,880211391179.812,604204174005.959,501972257030.532
"South Africa",2037,890233958080.645,599101933547.594,492900958142.587
"South Africa",2038,900256524981.477,593967484074.521,483932243136.202
"South Africa",2039,910279091882.309,588804050331.055,475067831763.587
"South Africa",2040,920301658783.137,583614742984.263,466309256571.576
"South Africa",2041,930324225683.969,578402561857.791,457657872347.875
"South Africa",2042,940346792584.801,573170399082.689,449114865175.839
"South Africa",2043,950369359485.633,567921042167.334,440681261112.596
"South Africa",2044,960391926386.465,562657176988.344,432357934504.769
"South Africa",2045,970414493287.297,557381390704.428,424145615955.535
"South Africa",2046,980437060188.125,552096174595.047,416044899956.294
"South Africa",2047,990459627088.957,546803926825.712,408056252195.712
"South Africa",2048,1000482193989.79,541506955141.682,400180016558.464
"South Africa",2049,1010504760890.62,536207479491.847,392416421825.547
"South Africa",2050,1020527327791.45,530907634584.473,384765588087.625
"Spain",2015,1869636628334.35,1945169948119.06,1983497498999.91
"Spain",2016,1924139453208.46,1962622242272.63,1981863636804.71
"Spain",2017,1979863341466.96,1979863341466.96,1979863341466.96
"Spain",2018,2027289209765.27,1987538440946.34,1968241951228.42
"Spain",2019,2067047970518.88,1986781978584.08,1948390960994.33
"Spain",2020,2046246515921.15,1928223793941.57,1872605432025.7
"Spain",2021,2073956475466.8,1916015203638.07,1842683466393.12
"Spain",2022,2101666435012.45,1903544042176.18,1812915928687.09
"Spain",2023,2129376394558.11,1890825300270.42,1783319206996.22
"Spain",2024,2157086354103.77,1877873481714.21,1753908603756.36
"Spain",2025,2184796313649.42,1864702616711.43,1724698385089.9
"Spain",2026,2212506273195.07,1851326274872.26,1695701828191.94
"Spain",2027,2240216232740.73,1837757577881.58,1666931266835.24
"Spain",2028,2267926192286.38,1824009211847.52,1638398135063.3
"Spain",2029,2295636151832.04,1810093439338.1,1610113009138.61
"Spain",2030,2323346111377.69,1796022111113.22,1582085647810.58
"Spain",2031,2351056070923.34,1781806677559.47,1554325030965.38
"Spain",2032,2378766030469,1767458199834.78,1526839396717.99
"Spain",2033,2406475990014.66,1752987360730,1499636277004.13
"Spain",2034,2434185949560.3,1738404475254.13,1472722531728.25
"Spain",2035,2461895909105.96,1723719500950.05,1446104381521.43
"Spain",2036,2489605868651.62,1708942047946.93,1419787439160.98
